msgTime,liquidLevelValue,liquidLevel_clean,is_outlier,liquidLevel_clean_smooth,roll_slope,mask_final,is_drain
2025-06-15 00:00:00,4.0,4.0,0.0,4.0,,False,False
2025-06-15 01:00:00,4.181,4.181,0.0,4.181,,False,False
2025-06-15 02:00:00,4.018,4.018,0.0,4.018,,False,False
2025-06-15 03:00:00,4.0,4.0,0.0,4.0,,False,False
2025-06-15 04:00:00,4.035,4.035,0.0,4.0,,False,False
2025-06-15 05:00:00,3.953,3.953,0.0,3.953,-0.02274285714366755,False,False
2025-06-15 06:00:00,3.888,3.888,0.0,3.888,-0.047428571427354085,False,False
2025-06-15 07:00:00,3.8,3.8,0.0,3.806,-0.04122857142688285,False,False
2025-06-15 08:00:00,3.806,3.806,0.0,3.8,-0.047057142856236,False,False
2025-06-15 09:00:00,3.78,3.78,0.0,3.78,-0.04688571428559285,False,False
2025-06-15 11:00:00,3.625,3.625,0.0,3.625,-0.05008571428631193,False,False
2025-06-15 12:00:00,3.38,3.38,0.0,3.38,-0.07352173912962436,False,False
2025-06-15 13:00:00,2.812,2.812,0.0,2.812,-0.14203571428440478,False,False
2025-06-15 14:00:00,2.419,2.419,0.0,2.427,-0.22281987577193157,True,False
2025-06-15 15:00:00,2.427,2.427,0.0,2.419,-0.2652714285746894,True,False
2025-06-15 16:00:00,2.062,2.062,0.0,2.062,-0.3166571428418996,True,False
2025-06-15 17:00:00,2.0,2.0,0.0,2.0,-0.261657142853788,True,False
2025-06-15 18:00:00,1.84,1.84,0.0,1.906,-0.17622857142903095,False,False
2025-06-15 20:00:00,1.906,1.906,0.0,1.84,-0.10872857142599318,False,False
2025-06-15 21:00:00,1.8,1.8,0.0,1.8,-0.08558385093200138,False,False
2025-06-15 22:00:00,1.76,1.76,0.0,1.76,-0.04899999999874477,False,False
2025-06-15 23:00:00,1.681,1.681,0.0,1.681,-0.04770807453529914,False,False
2025-06-16 00:00:00,1.76,1.76,0.0,1.76,-0.031642857141922213,False,False
2025-06-16 01:00:00,1.481,1.481,0.0,1.481,-0.05697142857052581,False,False
2025-06-16 02:00:00,1.543,1.543,0.0,1.543,-0.05837142856954158,False,False
2025-06-16 03:00:00,1.5,1.5,0.0,1.5,-0.05694285714428942,False,False
2025-06-16 04:00:00,1.462,1.462,0.0,1.462,-0.051799999998469945,False,False
2025-06-16 05:00:00,1.344,1.344,0.0,1.344,-0.062285714285973175,False,False
2025-06-16 06:00:00,4.956,4.956,0.0,4.956,0.47828571432212036,False,False
2025-06-16 07:00:00,4.86,4.86,0.0,4.86,0.7667142857083269,False,False
2025-06-16 08:00:00,4.881,4.881,0.0,4.881,0.877457142876403,False,False
2025-06-16 09:00:00,4.769,4.769,0.0,4.769,0.7728571428402304,False,False
2025-06-16 10:00:00,4.847,4.847,0.0,4.847,0.4849999999894485,False,False
2025-06-16 12:00:00,4.525,4.525,0.0,4.525,-0.061471428570863615,False,False
2025-06-16 13:00:00,4.26,4.26,0.0,4.26,-0.09654658384821485,False,False
2025-06-16 14:00:00,4.331,4.331,0.0,4.331,-0.10678571428656936,False,False
2025-06-16 15:00:00,4.262,4.262,0.0,4.262,-0.10404968943670352,False,False
2025-06-16 16:00:00,3.988,3.988,0.0,4.153,-0.10905714286063005,False,False
2025-06-16 17:00:00,4.153,4.153,0.0,4.153,-0.06428571428498679,False,False
2025-06-16 18:00:00,4.15,4.15,0.0,4.15,-0.034085714286173345,False,False
2025-06-16 19:00:00,4.2,4.2,0.0,4.2,-0.02831428571410705,False,False
2025-06-16 20:00:00,4.367,4.367,0.0,4.367,0.01894285714628787,False,False
2025-06-16 21:00:00,4.388,4.388,0.0,4.388,0.05334285714214555,False,False
2025-06-16 22:00:00,4.353,4.353,0.0,4.353,0.05374285714240341,False,False
2025-06-16 23:00:00,4.667,4.667,0.0,4.667,0.08757142857002964,False,False
2025-06-17 00:00:00,4.938,4.938,0.0,4.938,0.13014285714089333,False,False
2025-06-17 01:00:00,5.056,5.056,0.0,5.056,0.15454285714024493,False,False
2025-06-17 02:00:00,5.162,5.162,0.0,5.162,0.17857142855857097,False,False
2025-06-17 03:00:00,4.789,4.789,0.0,4.789,0.10808571428724431,False,False
2025-06-17 04:00:00,4.9,4.9,0.0,4.9,0.023542857141746396,False,False
2025-06-17 05:00:00,4.338,4.338,0.0,4.338,-0.1097428571348834,False,False
2025-06-17 06:00:00,4.406,4.406,0.0,4.406,-0.16031428571210474,False,False
2025-06-17 07:00:00,4.46,4.46,0.0,4.46,-0.14917142856808122,False,False
2025-06-17 08:00:00,4.035,4.035,0.0,4.035,-0.14348571427881754,False,False
2025-06-17 09:00:00,4.031,4.031,0.0,4.031,-0.1485714285731733,False,False
2025-06-17 10:00:00,4.1,4.1,0.0,4.1,-0.07828571428438152,False,False
2025-06-17 11:00:00,4.28,4.28,0.0,4.28,-0.04897142857012863,False,False
2025-06-17 13:00:00,4.381,4.381,0.0,4.381,0.015900000000071683,False,False
2025-06-17 14:00:00,4.212,4.212,0.0,4.212,0.048602484471854585,False,False
2025-06-17 15:00:00,4.431,4.431,0.0,4.431,0.054464285713685466,False,False
2025-06-17 16:00:00,4.65,4.65,0.0,4.65,0.06788819875653032,False,False
2025-06-17 17:00:00,4.594,4.594,0.0,4.594,0.06182857143013127,False,False
2025-06-17 18:00:00,4.656,4.656,0.0,4.656,0.07828571428718135,False,False
2025-06-17 19:00:00,4.515,4.515,0.0,4.515,0.06097142857055571,False,False
2025-06-17 20:00:00,4.5,4.5,0.0,4.5,5.714285912404155e-05,False,False
2025-06-17 21:00:00,4.644,4.644,0.0,4.644,-0.012942857143001162,False,False
2025-06-17 22:00:00,4.438,4.438,0.0,4.644,0.0056857142859628755,False,False
2025-06-17 23:00:00,4.719,4.719,0.0,4.719,0.024171428573253613,False,False
2025-06-18 00:00:00,5.044,5.044,0.0,5.044,0.09434285714021982,False,False
2025-06-18 09:00:00,5.275,5.275,0.0,5.127,0.04496541353370486,False,False
2025-06-18 10:00:00,5.127,5.127,0.0,5.127,0.03584315684298017,False,False
2025-06-18 11:00:00,5.14,5.14,0.0,5.14,0.031490566037876075,False,False
2025-06-18 12:00:00,4.985,4.985,0.0,4.985,0.018483516483646732,False,False
2025-06-18 13:00:00,5.0,5.0,0.0,5.0,-0.0009428571428756219,False,False
2025-06-18 14:00:00,5.0,5.0,0.0,5.0,-0.03345714285857115,False,False
2025-06-18 15:00:00,4.838,4.838,0.0,4.94,-0.038285714287495866,False,False
2025-06-18 16:00:00,4.94,4.94,0.0,4.94,-0.032428571427558776,False,False
2025-06-18 17:00:00,4.918,4.918,0.0,4.918,-0.01642857142787711,False,False
2025-06-18 18:00:00,4.875,4.875,0.0,4.875,-0.024885714286804,False,False
2025-06-18 19:00:00,4.829,4.829,0.0,4.829,-0.03062857142708129,False,False
2025-06-18 20:00:00,4.85,4.85,0.0,4.85,-0.023599999998746145,False,False
2025-06-18 21:00:00,4.8,4.8,0.0,4.8,-0.02714285714262554,False,False
2025-06-18 22:00:00,4.575,4.575,0.0,4.847,-0.01597142857158467,False,False
2025-06-18 23:00:00,4.847,4.847,0.0,4.847,-0.0038857142857708664,False,False
2025-06-19 00:00:00,5.338,5.338,0.0,5.338,0.07379999999487469,False,False
2025-06-19 01:00:00,5.3,5.3,0.0,5.3,0.11040000000363866,False,False
2025-06-19 02:00:00,5.356,5.356,0.0,5.3,0.12428571428493138,False,False
2025-06-19 03:00:00,5.147,5.147,0.0,5.147,0.08059999999617556,False,False
2025-06-19 05:00:00,5.0,5.0,0.0,5.0,-0.002542857139918543,False,False
2025-06-19 06:00:00,4.228,4.228,0.0,4.228,-0.15569565217868905,False,False
2025-06-19 07:00:00,3.872,3.872,0.0,3.872,-0.23482142857800797,True,False
2025-06-19 08:00:00,3.744,3.744,0.0,3.744,-0.28093788819856913,True,False
2025-06-19 09:00:00,3.706,3.706,0.0,3.706,-0.27980000000034255,True,False
2025-06-19 10:00:00,3.66,3.66,0.0,3.66,-0.23982857142680358,True,False
