msgTime,liquidLevelValue,liquidLevel_clean,is_outlier,liquidLevel_clean_smooth,roll_slope,mask_final,is_drain
2025-06-15 00:00:00,1.5,1.5,0.0,1.5,,False,False
2025-06-15 01:00:00,2.947,2.947,0.0,2.947,,False,False
2025-06-15 02:00:00,29.931,5.1,1.0,5.1,,False,False
2025-06-15 03:00:00,29.894,5.1,1.0,5.1,,False,False
2025-06-15 04:00:00,29.953,5.1,1.0,5.1,,False,False
2025-06-15 05:00:00,29.9,5.1,1.0,5.1,0.6988285714170913,False,False
2025-06-15 06:00:00,30.047,5.1,1.0,5.1,0.3075714285786963,False,False
2025-06-15 08:00:00,30.0,5.1,1.0,5.1,1.1159841404953566e-16,False,False
2025-06-15 09:00:00,27.231,18.7,1.0,18.7,1.6049689440854755,False,False
2025-06-15 10:00:00,30.1,18.7,1.0,18.7,2.428571428581366,False,False
2025-06-15 11:00:00,18.762,18.762,0.0,18.762,2.794124223448014,False,False
2025-06-15 12:00:00,18.706,18.706,0.0,18.706,2.725114285659424,False,False
2025-06-15 13:00:00,18.733,18.733,0.0,18.733,1.9498571428700904,False,False
2025-06-15 14:00:00,18.771,18.771,0.0,18.771,0.011371428571633174,False,False
2025-06-15 15:00:00,18.8,18.8,0.0,18.8,0.01582857142826001,False,False
2025-06-15 16:00:00,18.667,18.667,0.0,18.667,-0.004428571428199772,False,False
2025-06-15 17:00:00,18.625,18.625,0.0,18.625,-0.0163999999987043,False,False
2025-06-15 18:00:00,18.713,18.713,0.0,18.713,-0.01917142857117578,False,False
2025-06-15 19:00:00,18.756,18.756,0.0,18.756,-0.010799999999991412,False,False
2025-06-15 20:00:00,30.1,16.684,1.0,16.684,-0.29214285716171007,True,True
2025-06-15 21:00:00,30.0,16.684,1.0,16.684,-0.4484285713939467,True,True
2025-06-15 22:00:00,29.8,16.684,1.0,16.684,-0.5103999999566523,True,True
2025-06-15 23:00:00,29.8,16.684,1.0,16.684,-0.46745714286488427,True,True
2025-06-16 00:00:00,29.833,16.684,1.0,16.684,-0.2959999999996444,True,True
2025-06-16 01:00:00,29.951,16.684,1.0,16.684,6.619048427569256e-16,True,True
2025-06-16 02:00:00,5.3,5.3,0.0,5.893,-1.5415714284987314,True,True
2025-06-16 03:00:00,5.893,5.893,0.0,5.893,-2.4665142858029903,True,True
2025-06-16 04:00:00,5.667,5.667,0.0,5.876,-2.7772571427748294,True,True
2025-06-16 05:00:00,5.876,5.876,0.0,5.876,-2.4703999999885027,True,True
2025-06-16 06:00:00,6.067,6.067,0.0,6.067,-1.5186571428103846,True,True
2025-06-16 07:00:00,6.6,6.6,0.0,6.6,0.11591428571461661,False,False
2025-06-16 08:00:00,6.747,6.747,0.0,6.747,0.1895142857183045,False,False
2025-06-16 09:00:00,7.65,7.65,0.0,7.65,0.3433142856996518,False,False
2025-06-16 10:00:00,7.7,7.7,0.0,7.7,0.40045714285227385,False,False
2025-06-16 11:00:00,7.607,7.607,0.0,7.607,0.34008571428565576,False,False
2025-06-16 12:00:00,7.813,7.813,0.0,7.813,0.24842857142646935,False,False
2025-06-16 13:00:00,7.781,7.781,0.0,7.781,0.15902857142652777,False,False
2025-06-16 14:00:00,7.753,7.753,0.0,7.753,0.027542857142102733,False,False
2025-06-16 15:00:00,7.593,7.593,0.0,7.593,-0.003685714285297445,False,False
2025-06-16 16:00:00,7.394,7.394,0.0,7.4,-0.0492285714301972,False,False
2025-06-16 17:00:00,7.4,7.4,0.0,7.4,-0.09622857142685226,False,False
2025-06-16 18:00:00,7.4,7.4,0.0,7.4,-0.0902000000007658,False,False
2025-06-16 19:00:00,7.444,7.444,0.0,7.4,-0.0669714285711784,False,False
2025-06-16 20:00:00,7.325,7.325,0.0,7.325,-0.03828571428617013,False,False
2025-06-16 21:00:00,7.462,7.462,0.0,7.462,0.002428571428400095,False,False
2025-06-16 22:00:00,7.662,7.662,0.0,7.662,0.04060000000040078,False,False
2025-06-16 23:00:00,7.619,7.619,0.0,7.52,0.043514285713032064,False,False
2025-06-17 00:00:00,7.52,7.52,0.0,7.52,0.03957142857169224,False,False
2025-06-17 01:00:00,7.356,7.356,0.0,7.356,0.005342857144209613,False,False
2025-06-17 02:00:00,7.3,7.3,0.0,7.356,-0.0413714285667009,False,False
2025-06-17 03:00:00,7.3,7.3,0.0,7.3,-0.07045714285974618,False,False
2025-06-17 04:00:00,7.36,7.36,0.0,7.36,-0.041714285714488555,False,False
2025-06-17 05:00:00,7.376,7.376,0.0,7.376,-0.021828571428491466,False,False
2025-06-17 06:00:00,7.494,7.494,0.0,7.494,0.023142857142623527,False,False
2025-06-17 07:00:00,7.024,7.024,0.0,7.024,-0.030342857142232185,False,False
2025-06-17 08:00:00,7.012,7.012,0.0,7.012,-0.0665714285650348,False,False
2025-06-17 09:00:00,7.294,7.294,0.0,7.294,-0.05405714285886645,False,False
2025-06-17 10:00:00,7.367,7.367,0.0,7.367,-0.018771428573134505,False,False
2025-06-17 11:00:00,7.453,7.453,0.0,7.367,0.019314285718132058,False,False
2025-06-17 12:00:00,7.367,7.367,0.0,7.367,0.08151428571135984,False,False
2025-06-17 13:00:00,7.4,7.4,0.0,7.4,0.061685714286364955,False,False
2025-06-17 14:00:00,7.4,7.4,0.0,7.367,0.01325714285754917,False,False
2025-06-17 15:00:00,7.253,7.253,0.0,7.253,-0.01534285714290779,False,False
2025-06-17 16:00:00,7.2,7.2,0.0,7.2,-0.034571428572175926,False,False
2025-06-17 17:00:00,7.1,7.1,0.0,7.1,-0.058542857144116243,False,False
2025-06-17 18:00:00,6.975,6.975,0.0,6.975,-0.08511428571477618,False,False
2025-06-17 19:00:00,6.971,6.971,0.0,6.971,-0.08325714285595374,False,False
2025-06-17 20:00:00,6.85,6.85,0.0,6.85,-0.08077142856860221,False,False
2025-06-17 21:00:00,6.881,6.881,0.0,6.881,-0.06711428571555557,False,False
2025-06-17 22:00:00,6.773,6.773,0.0,6.773,-0.05822857142911072,False,False
2025-06-17 23:00:00,6.74,6.74,0.0,6.74,-0.04965714285826159,False,False
2025-06-18 00:00:00,7.06,7.06,0.0,7.06,0.0001999999989127363,False,False
2025-06-18 09:00:00,7.85,7.85,0.0,7.85,0.08433082706706933,False,False
2025-06-18 10:00:00,7.8,7.8,0.0,7.662,0.07940859140827566,False,False
2025-06-18 11:00:00,7.662,7.662,0.0,7.662,0.07765229110539085,False,False
2025-06-18 12:00:00,7.631,7.631,0.0,7.631,0.06942957042920585,False,False
2025-06-18 13:00:00,7.388,7.388,0.0,7.388,0.039237593985450174,False,False
2025-06-18 14:00:00,7.306,7.306,0.0,7.306,-0.10208571428940226,False,False
2025-06-18 15:00:00,7.206,7.206,0.0,7.206,-0.10260000000409936,False,False
2025-06-18 16:00:00,7.433,7.433,0.0,7.433,-0.07148571428179507,False,False
2025-06-18 17:00:00,7.267,7.267,0.0,7.267,-0.05100000000089624,False,False
2025-06-18 18:00:00,7.394,7.394,0.0,7.394,0.004000000001702849,False,False
2025-06-18 19:00:00,7.413,7.413,0.0,7.413,0.026657142855027658,False,False
2025-06-18 20:00:00,7.738,7.738,0.0,7.567,0.0534857142837245,False,False
2025-06-18 21:00:00,7.567,7.567,0.0,7.567,0.04539999999709843,False,False
2025-06-18 22:00:00,7.6,7.6,0.0,7.6,0.06680000000127764,False,False
2025-06-18 23:00:00,7.613,7.613,0.0,7.613,0.04731428571380459,False,False
2025-06-19 00:00:00,7.508,7.508,0.0,7.508,0.018457142858295094,False,False
2025-06-19 01:00:00,7.5,7.5,0.0,7.5,-0.014257142857786514,False,False
2025-06-19 02:00:00,7.556,7.556,0.0,7.556,-0.013142857142832405,False,False
2025-06-19 03:00:00,7.32,7.32,0.0,7.32,-0.04511428570909362,False,False
2025-06-19 04:00:00,7.438,7.438,0.0,7.438,-0.039514285715250716,False,False
2025-06-19 05:00:00,7.533,7.533,0.0,7.533,-0.008485714285309748,False,False
2025-06-19 07:00:00,7.507,7.507,0.0,7.507,0.003142857141742111,False,False
2025-06-19 08:00:00,7.2,7.2,0.0,7.2,-0.026322981366557033,False,False
2025-06-19 09:00:00,7.544,7.544,0.0,7.544,0.006071428572580482,False,False
2025-06-19 10:00:00,7.4,7.4,0.0,7.4,-0.012260869565098934,False,False
2025-06-19 11:00:00,7.4,7.4,0.0,7.531,-0.003171428569529089,False,False
2025-06-19 12:00:00,7.531,7.531,0.0,7.531,0.02768571428996355,False,False
2025-06-19 13:00:00,7.667,7.667,0.0,7.667,0.06934285714124487,False,False
2025-06-19 14:00:00,7.713,7.713,0.0,7.713,0.04702857142805078,False,False
2025-06-19 15:00:00,7.794,7.794,0.0,7.794,0.07577142857090241,False,False
2025-06-19 16:00:00,7.594,7.594,0.0,7.594,0.03285714285648266,False,False
2025-06-19 17:00:00,7.619,7.619,0.0,7.619,0.008628571429894618,False,False
2025-06-19 18:00:00,7.682,7.682,0.0,7.607,-0.022342857145383636,False,False
2025-06-19 19:00:00,7.6,7.6,0.0,7.6,-0.031457142856628754,False,False
2025-06-19 20:00:00,7.607,7.607,0.0,7.607,-0.02654285714340131,False,False
2025-06-19 21:00:00,7.462,7.462,0.0,7.6,-0.0003714285714976465,False,False
2025-06-19 22:00:00,7.631,7.631,0.0,7.631,0.0013142857143137738,False,False
2025-06-19 23:00:00,7.533,7.533,0.0,7.533,-0.008114285714212497,False,False
2025-06-20 00:00:00,7.419,7.419,0.0,7.6,-0.005457142856937406,False,False
2025-06-20 01:00:00,7.6,7.6,0.0,7.6,-0.0037999999999698544,False,False
2025-06-20 02:00:00,7.9,7.9,0.0,7.9,0.04211428571352237,False,False
2025-06-20 03:00:00,7.9,7.9,0.0,7.875,0.06631428571347506,False,False
2025-06-20 04:00:00,7.875,7.875,0.0,7.875,0.08099999999925221,False,False
2025-06-20 05:00:00,7.812,7.812,0.0,7.812,0.05314285714359095,False,False
2025-06-20 06:00:00,7.65,7.65,0.0,7.738,0.012171428569849901,False,False
2025-06-20 07:00:00,7.738,7.738,0.0,7.738,-0.03668571428522045,False,False
2025-06-20 08:00:00,7.68,7.68,0.0,7.68,-0.041714285715555924,False,False
2025-06-20 09:00:00,7.694,7.694,0.0,7.694,-0.037171428570588666,False,False
